KEY_CODE,HYOSYO,CITYNAME,NAME,HTKSYORI,HTKSAKI,GASSAN,ëçêîÅAîNóÓÅuïsè⁄Åvä‹Çﬁ,ëçêîÇOÅ`ÇSçŒ,ëçêîÇTÅ`ÇXçŒ,ëçêîÇPÇOÅ`ÇPÇSçŒ,ëçêîÇPÇTÅ`ÇPÇXçŒ,ëçêîÇQÇOÅ`ÇQÇSçŒ,ëçêîÇQÇTÅ`ÇQÇXçŒ,ëçêîÇRÇOÅ`ÇRÇSçŒ,ëçêîÇRÇTÅ`ÇRÇXçŒ,ëçêîÇSÇOÅ`ÇSÇSçŒ,ëçêîÇSÇTÅ`ÇSÇXçŒ,ëçêîÇTÇOÅ`ÇTÇSçŒ,ëçêîÇTÇTÅ`ÇTÇXçŒ,ëçêîÇUÇOÅ`ÇUÇSçŒ,ëçêîÇUÇTÅ`ÇUÇXçŒ,ëçêîÇVÇOÅ`ÇVÇSçŒ,ëçêîÇPÇTçŒñ¢ñû,ëçêîÇPÇTÅ`ÇUÇSçŒ,ëçêîÇUÇTçŒà»è„,ëçêîÇVÇTçŒà»è„,íjÇÃëçêîÅAîNóÓÅuïsè⁄Åvä‹Çﬁ,íjÇOÅ`ÇSçŒ,íjÇTÅ`ÇXçŒ,íjÇPÇOÅ`ÇPÇSçŒ,íjÇPÇTÅ`ÇPÇXçŒ,íjÇQÇOÅ`ÇQÇSçŒ,íjÇQÇTÅ`ÇQÇXçŒ,íjÇRÇOÅ`ÇRÇSçŒ,íjÇRÇTÅ`ÇRÇXçŒ,íjÇSÇOÅ`ÇSÇSçŒ,íjÇSÇTÅ`ÇSÇXçŒ,íjÇTÇOÅ`ÇTÇSçŒ,íjÇTÇTÅ`ÇTÇXçŒ,íjÇUÇOÅ`ÇUÇSçŒ,íjÇUÇTÅ`ÇUÇXçŒ,íjÇVÇOÅ`ÇVÇSçŒ,íjÇPÇTçŒñ¢ñû,íjÇPÇTÅ`ÇUÇSçŒ,íjÇUÇTçŒà»è„,íjÇVÇTçŒà»è„,èóÇÃëçêîÅAîNóÓÅuïsè⁄Åvä‹Çﬁ,èóÇOÅ`ÇSçŒ,èóÇTÅ`ÇXçŒ,èóÇPÇOÅ`ÇPÇSçŒ,èóÇPÇTÅ`ÇPÇXçŒ,èóÇQÇOÅ`ÇQÇSçŒ,èóÇQÇTÅ`ÇQÇXçŒ,èóÇRÇOÅ`ÇRÇSçŒ,èóÇRÇTÅ`ÇRÇXçŒ,èóÇSÇOÅ`ÇSÇSçŒ,èóÇSÇTÅ`ÇSÇXçŒ,èóÇTÇOÅ`ÇTÇSçŒ,èóÇTÇTÅ`ÇTÇXçŒ,èóÇUÇOÅ`ÇUÇSçŒ,èóÇUÇTÅ`ÇUÇXçŒ,èóÇVÇOÅ`ÇVÇSçŒ,èóÇPÇTçŒñ¢ñû,èóÇPÇTÅ`ÇUÇSçŒ,èóÇUÇTçŒà»è„,èóÇVÇTçŒà»è„
42214010007,4,ìÏìáå¥és,ìÏóLîní¨ãgêÏçb,0,,,165,5,8,11,5,1,4,4,10,7,12,8,12,21,16,14,24,84,57,27,81,2,4,5,2,0,2,3,4,4,6,5,4,9,14,5,11,39,31,12,84,3,4,6,3,1,2,1,6,3,6,3,8,12,2,9,13,45,26,15
42214010008,4,ìÏìáå¥és,ìÏóLîní¨ãgêÏçb,0,,,82,2,6,3,1,1,0,1,6,7,5,1,6,6,10,11,11,34,37,16,40,1,2,2,0,0,0,1,4,4,1,1,3,3,4,5,5,17,18,9,42,1,4,1,1,1,0,0,2,3,4,0,3,3,6,6,6,17,19,7
42214010009,4,ìÏìáå¥és,ìÏóLîní¨ãgêÏçb,0,,,45,1,0,1,1,0,1,1,0,2,1,0,3,10,7,8,2,19,24,9,22,1,0,0,0,0,1,0,0,1,1,0,1,5,3,6,1,9,12,3,23,0,0,1,1,0,0,1,0,1,0,0,2,5,4,2,1,10,12,6
42214010010,4,ìÏìáå¥és,ìÏóLîní¨ãgêÏçb,0,,,75,3,1,2,2,5,1,2,1,6,2,5,10,9,6,8,6,43,26,12,37,2,0,1,0,3,1,0,1,4,1,2,4,4,4,6,3,20,14,4,38,1,1,1,2,2,0,2,0,2,1,3,6,5,2,2,3,23,12,8
422140110,3,ìÏìáå¥és,ìÏóLîní¨,0,,,1583,31,50,52,40,45,30,48,53,63,92,87,93,112,150,170,133,663,787,467,674,20,25,15,19,9,12,27,25,27,42,42,42,44,63,81,60,289,325,181,909,11,25,37,21,36,18,21,28,36,50,45,51,68,87,89,73,374,462,286
42214011011,4,ìÏìáå¥és,ìÏóLîní¨ëÂç]â≥,0,,,171,8,7,5,1,4,8,7,11,5,8,4,13,15,21,16,20,76,75,38,81,5,3,3,1,0,1,6,6,3,4,1,7,4,9,10,11,33,37,18,90,3,4,2,0,4,7,1,5,2,4,3,6,11,12,6,9,43,38,20
42214011012,4,ìÏìáå¥és,ìÏóLîní¨ëÂç]â≥,0,,,262,7,3,8,5,8,7,6,9,12,18,8,17,25,35,28,18,115,129,66,115,6,3,1,1,4,4,4,3,7,8,1,6,8,13,15,10,46,59,31,147,1,0,7,4,4,3,2,6,5,10,7,11,17,22,13,8,69,70,35
42214011013,4,ìÏìáå¥és,ìÏóLîní¨ëÂç]â≥,0,,,93,0,3,3,2,5,1,0,0,6,4,4,8,5,6,9,6,35,52,37,31,0,2,1,1,0,1,0,0,3,0,3,3,2,3,4,3,13,15,8,62,0,1,2,1,5,0,0,0,3,4,1,5,3,3,5,3,22,37,29
42214011014,4,ìÏìáå¥és,ìÏóLîní¨ëÂç]â≥,0,,,113,1,4,4,4,1,2,3,2,4,9,10,2,7,8,12,9,44,60,40,48,0,2,1,2,1,1,2,2,1,6,4,0,4,4,6,3,23,22,12,65,1,2,3,2,0,1,1,0,3,3,6,2,3,4,6,6,21,38,28
42214011015,4,ìÏìáå¥és,ìÏóLîní¨ëÂç]â≥,0,,,60,0,3,2,2,0,1,2,1,2,3,5,5,3,4,4,5,24,31,23,22,0,0,1,1,0,1,1,1,0,2,1,2,1,2,2,1,10,11,7,38,0,3,1,1,0,0,1,0,2,1,4,3,2,2,2,4,14,20,16
42214011016,4,ìÏìáå¥és,ìÏóLîní¨ëÂç]â≥,0,,,184,3,3,3,4,3,4,8,3,3,19,10,13,12,13,16,9,79,96,67,81,3,1,2,3,0,3,2,2,1,7,6,7,4,8,6,6,35,40,26,103,0,2,1,1,3,1,6,1,2,12,4,6,8,5,10,3,44,56,41
42214011017,4,ìÏìáå¥és,ìÏóLîní¨ëÂç]â≥,0,,,112,4,4,2,3,3,0,3,10,2,2,8,8,9,10,15,10,48,54,29,55,3,2,0,1,2,0,2,5,1,2,3,6,3,6,5,5,25,25,14,57,1,2,2,2,1,0,1,5,1,0,5,2,6,4,10,5,23,29,15
42214011018,4,ìÏìáå¥és,ìÏóLîní¨ëÂç]â≥,0,,,152,2,4,2,4,8,1,6,5,4,6,6,9,13,8,16,8,62,82,58,55,0,1,0,2,1,0,2,2,2,2,4,4,7,2,6,1,26,28,20,97,2,3,2,2,7,1,4,3,2,4,2,5,6,6,10,7,36,54,38
42214011019,4,ìÏìáå¥és,ìÏóLîní¨ëÂç]â≥,0,,,174,3,12,9,7,11,4,5,6,15,8,10,9,10,12,17,24,85,65,36,76,2,8,2,3,1,1,3,2,7,4,6,4,5,4,10,12,36,28,14,98,1,4,7,4,10,3,2,4,8,4,4,5,5,8,7,12,49,37,22
42214011021,4,ìÏìáå¥és,ìÏóLîní¨ëÂç]â≥,0,,,157,2,5,8,7,2,1,6,4,8,8,13,1,7,17,20,15,57,85,48,65,1,1,3,3,0,0,5,1,2,4,8,1,3,5,9,5,27,33,19,92,1,4,5,4,2,1,1,3,6,4,5,0,4,12,11,10,30,52,29
42214011055,4,ìÏìáå¥és,ìÏóLîní¨ëÂç]â≥,0,,,105,1,2,6,1,0,1,2,2,2,7,9,8,6,16,17,9,38,58,25,45,0,2,1,1,0,0,0,1,0,3,5,2,3,7,8,3,15,27,12,60,1,0,5,0,0,1,2,1,2,4,4,6,3,9,9,6,23,31,13
422140120,3,ìÏìáå¥és,ìÏóLîní¨,0,,,498,7,19,21,21,8,8,14,18,21,29,26,40,53,43,49,47,238,213,121,236,3,10,10,11,3,3,6,9,10,17,12,20,29,22,23,23,120,93,48,262,4,9,11,10,5,5,8,9,11,12,14,20,24,21,26,24,118,120,73
42214012022,4,ìÏìáå¥és,ìÏóLîní¨îíñÿñÏï∏,0,,,146,3,11,9,12,2,1,5,8,7,9,8,15,12,10,11,23,79,44,23,71,1,7,5,7,0,1,2,3,3,4,3,8,9,5,5,13,40,18,8,75,2,4,4,5,2,0,3,5,4,5,5,7,3,5,6,10,39,26,15
42214012024,4,ìÏìáå¥és,ìÏóLîní¨îíñÿñÏï∏,0,,,49,1,0,0,1,1,3,2,2,1,3,2,1,9,4,4,1,25,23,15,20,0,0,0,0,0,1,0,2,1,2,0,0,5,2,2,0,11,9,5,29,1,0,0,1,1,2,2,0,0,1,2,1,4,2,2,1,14,14,10
42214012025,4,ìÏìáå¥és,ìÏóLîní¨îíñÿñÏï∏,0,,,34,0,1,3,1,0,0,2,2,0,2,1,1,4,4,4,4,13,17,9,17,0,0,1,1,0,0,1,1,0,2,1,1,1,2,1,1,8,8,5,17,0,1,2,0,0,0,1,1,0,0,0,0,3,2,3,3,5,9,4
42214012027,4,ìÏìáå¥és,ìÏóLîní¨îíñÿñÏï∏,0,,,112,3,4,7,6,3,2,2,5,6,2,4,8,16,10,6,14,54,44,28,53,2,2,4,2,2,1,1,2,3,1,2,4,8,6,2,8,26,19,11,59,1,2,3,4,1,1,1,3,3,1,2,4,8,4,4,6,28,25,17
42214012030,4,ìÏìáå¥és,ìÏóLîní¨îíñÿñÏï∏,0,,,59,0,0,0,0,2,0,0,0,3,4,3,6,2,7,15,0,20,39,17,31,0,0,0,0,1,0,0,0,2,4,1,2,2,2,8,0,12,19,9,28,0,0,0,0,1,0,0,0,1,0,2,4,0,5,7,0,8,20,8
42214012031,4,ìÏìáå¥és,ìÏóLîní¨îíñÿñÏï∏,0,,,87,0,3,2,1,0,2,2,1,4,9,7,9,10,7,8,5,45,37,22,37,0,1,0,1,0,0,1,1,1,4,4,5,4,4,4,1,21,15,7,50,0,2,2,0,0,2,1,0,3,5,3,4,6,3,4,4,24,22,15
42214012033,4,ìÏìáå¥és,ìÏóLîní¨îíñÿñÏï∏,0,,,11,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,2,9,7,7,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,2,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
422140130,3,ìÏìáå¥és,ìÏóLîní¨,0,,,586,28,23,23,18,14,19,17,31,29,32,39,26,46,50,61,74,271,241,130,272,14,13,13,12,6,10,6,16,19,16,17,15,22,15,30,40,139,93,48,314,14,10,10,6,8,9,11,15,10,16,22,11,24,35,31,34,132,148,82
42214013034,4,ìÏìáå¥és,ìÏóLîní¨âYìcíö,0,,,91,4,2,1,5,1,3,0,5,3,4,7,3,8,5,11,7,39,45,29,44,4,2,0,5,0,1,0,2,3,3,2,1,4,2,4,6,21,17,11,47,0,0,1,0,1,2,0,3,0,1,5,2,4,3,7,1,18,28,18
42214013035,4,ìÏìáå¥és,ìÏóLîní¨âYìcíö,0,,,122,5,6,6,2,6,3,6,5,6,5,9,7,8,5,16,17,57,48,27,55,2,3,3,1,2,1,2,3,2,4,3,5,4,1,7,8,27,20,12,67,3,3,3,1,4,2,4,2,4,1,6,2,4,4,9,9,30,28,15
42214013036,4,ìÏìáå¥és,ìÏóLîní¨âYìcíö,0,,,234,17,14,10,7,4,6,10,15,17,13,9,6,16,27,18,41,103,90,45,107,8,7,6,3,3,3,4,8,11,6,4,3,7,10,10,21,52,34,14,127,9,7,4,4,1,3,6,7,6,7,5,3,9,17,8,20,51,56,31
42214013037,4,ìÏìáå¥és,ìÏóLîní¨âYìcíö,0,,,99,0,0,6,3,2,5,0,5,2,8,10,8,10,8,8,6,53,40,24,45,0,0,4,2,0,3,0,2,2,3,5,5,5,2,4,4,27,14,8,54,0,0,2,1,2,2,0,3,0,5,5,3,5,6,4,2,26,26,16
42214013038,4,ìÏìáå¥és,ìÏóLîní¨âYíöìc,0,,,40,2,1,0,1,1,2,1,1,1,2,4,2,4,5,8,3,19,18,5,21,0,1,0,1,1,2,0,1,1,0,3,1,2,0,5,1,12,8,3,19,2,0,0,0,0,0,1,0,0,2,1,1,2,5,3,2,7,10,2
422140140,3,ìÏìáå¥és,ìÏóLîní¨,0,,,365,7,7,19,11,10,11,7,12,17,13,23,39,29,40,36,33,172,160,84,175,3,3,11,3,6,7,6,8,6,6,9,21,20,14,19,17,92,66,33,190,4,4,8,8,4,4,1,4,11,7,14,18,9,26,17,16,80,94,51
42214014039,4,ìÏìáå¥és,ìÏóLîní¨ñkâ™ïË,0,,,97,4,2,3,3,3,0,2,7,2,2,8,11,7,11,6,9,45,43,26,48,2,1,2,2,2,0,2,4,0,0,3,7,4,4,4,5,24,19,11,49,2,1,1,1,1,0,0,3,2,2,5,4,3,7,2,4,21,24,15
42214014042,4,ìÏìáå¥és,ìÏóLîní¨ñkâ™ïË,0,,,95,1,0,7,2,1,5,1,1,2,3,6,9,10,10,19,8,40,47,18,45,0,0,3,0,1,4,1,0,1,1,3,5,5,4,10,3,21,21,7,50,1,0,4,2,0,1,0,1,1,2,3,4,5,6,9,5,19,26,11
42214014043,4,ìÏìáå¥és,ìÏóLîní¨ñkâ™ïË,0,,,173,2,5,9,6,6,6,4,4,13,8,9,19,12,19,11,16,87,70,40,82,1,2,6,1,3,3,3,4,5,5,3,9,11,6,5,9,47,26,15,91,1,3,3,5,3,3,1,0,8,3,6,10,1,13,6,7,40,44,25
422140150,3,ìÏìáå¥és,ìÏóLîní¨,0,,,572,24,25,34,14,18,15,15,35,34,31,47,31,57,58,43,83,297,192,91,271,14,13,15,9,8,6,7,16,17,12,19,16,30,31,19,42,140,89,39,301,10,12,19,5,10,9,8,19,17,19,28,15,27,27,24,41,157,103,52
42214015044,4,ìÏìáå¥és,ìÏóLîní¨å√âÄå»,0,,,75,3,3,5,0,4,1,5,5,7,2,2,2,11,11,3,11,39,25,11,33,1,3,3,0,1,0,1,0,5,1,1,0,6,6,2,7,15,11,3,42,2,0,2,0,3,1,4,5,2,1,1,2,5,5,1,4,24,14,8
42214015045,4,ìÏìáå¥és,ìÏóLîní¨å√âÄå»,0,,,39,0,2,3,1,0,0,1,1,4,4,7,1,2,3,2,5,21,13,8,16,0,1,0,0,0,0,1,0,1,2,3,1,2,2,0,1,10,5,3,23,0,1,3,1,0,0,0,1,3,2,4,0,0,1,2,4,11,8,5
42214015047,4,ìÏìáå¥és,ìÏóLîní¨å√âÄå»,0,,,56,0,3,5,2,0,2,2,4,2,7,2,1,7,5,4,8,29,19,10,26,0,1,1,1,0,1,2,3,1,3,0,1,2,4,2,2,14,10,4,30,0,2,4,1,0,1,0,1,1,4,2,0,5,1,2,6,15,9,6
42214015048,4,ìÏìáå¥és,ìÏóLîní¨å√âÄå»,0,,,105,5,3,9,3,2,5,2,8,11,6,9,5,6,8,8,17,57,31,15,47,2,2,3,2,1,2,0,4,4,3,4,3,4,4,2,7,27,13,7,58,3,1,6,1,1,3,2,4,7,3,5,2,2,4,6,10,30,18,8
42214015049,4,ìÏìáå¥és,ìÏóLîní¨å√âÄå»,0,,,40,0,1,2,2,2,0,0,0,3,3,7,3,3,2,4,3,23,14,8,22,0,1,1,2,2,0,0,0,1,1,4,1,2,1,2,2,13,7,4,18,0,0,1,0,0,0,0,0,2,2,3,2,1,1,2,1,10,7,4
42214015050,4,ìÏìáå¥és,ìÏóLîní¨å√âÄå»,0,,,19,0,0,0,2,1,1,0,0,0,0,3,5,2,0,2,0,14,5,3,8,0,0,0,1,0,0,0,0,0,0,1,4,1,0,1,0,7,1,0,11,0,0,0,1,1,1,0,0,0,0,2,1,1,0,1,0,7,4,3
42214015051,4,ìÏìáå¥és,ìÏóLîní¨å√âÄå»,0,,,91,4,3,1,1,4,2,3,1,5,5,8,5,13,12,10,8,47,36,14,41,1,1,0,1,2,1,1,1,4,2,2,3,5,5,5,2,22,17,7,50,3,2,1,0,2,1,2,0,1,3,6,2,8,7,5,6,25,19,7
42214015053,4,ìÏìáå¥és,ìÏóLîní¨å√âÄå»,0,,,147,12,10,9,3,5,4,2,16,2,4,9,9,13,17,10,31,67,49,22,78,10,4,7,2,2,2,2,8,1,0,4,3,8,9,5,21,32,25,11,69,2,6,2,1,3,2,0,8,1,4,5,6,5,8,5,10,35,24,11
422140160,3,ìÏìáå¥és,ñkóLîní¨,0,,,399,8,8,10,11,5,9,13,15,16,17,22,17,44,36,26,26,169,203,141,176,5,5,6,7,0,4,7,8,7,10,12,9,23,19,14,16,87,72,39,223,3,3,4,4,5,5,6,7,9,7,10,8,21,17,12,10,82,131,102
42214016001,4,ìÏìáå¥és,ñkóLîní¨çbê‹ñÿñº,0,,,89,0,3,2,3,2,1,2,5,4,6,6,5,11,9,9,5,45,39,21,45,0,3,1,2,0,1,1,1,2,3,4,4,5,4,6,4,23,18,8,44,0,0,1,1,2,0,1,4,2,3,2,1,6,5,3,1,22,21,13
42214016002,4,ìÏìáå¥és,ñkóLîní¨çbê‹ñÿñº,0,,,65,3,2,4,2,0,2,3,4,4,4,1,4,7,11,5,9,31,25,9,36,3,1,2,1,0,1,1,2,2,3,1,1,5,6,2,6,17,13,5,29,0,1,2,1,0,1,2,2,2,1,0,3,2,5,3,3,14,12,4
42214016003,4,ìÏìáå¥és,ñkóLîní¨çbê‹ñÿñº,0,,,93,5,3,4,4,1,1,4,5,8,7,3,3,14,7,6,12,50,31,18,49,2,1,3,3,0,1,1,4,3,4,2,2,6,4,4,6,26,17,9,44,3,2,1,1,1,0,3,1,5,3,1,1,8,3,2,6,24,14,9
42214016004,4,ìÏìáå¥és,ñkóLîní¨çbê‹ñÿñº,0,,,152,0,0,0,2,2,5,4,1,0,0,12,5,12,9,6,0,43,108,93,46,0,0,0,1,0,1,4,1,0,0,5,2,7,5,2,0,21,24,17,106,0,0,0,1,2,4,0,0,0,0,7,3,5,4,4,0,22,84,76
422140170,3,ìÏìáå¥és,ñkóLîní¨,0,,,342,5,15,7,13,7,7,8,10,16,11,29,27,29,39,32,27,157,158,87,166,3,8,3,8,3,3,2,4,9,3,14,14,19,20,16,14,79,73,37,176,2,7,4,5,4,4,6,6,7,8,15,13,10,19,16,13,78,85,50
42214017005,4,ìÏìáå¥és,ñkóLîní¨â≥ç‚è„â∫ñº,0,,,82,2,1,0,5,5,3,1,1,6,4,7,7,5,9,6,3,44,35,20,40,0,1,0,2,3,1,0,0,4,1,5,4,4,3,3,1,24,15,9,42,2,0,0,3,2,2,1,1,2,3,2,3,1,6,3,2,20,20,11
42214017006,4,ìÏìáå¥és,ñkóLîní¨â≥ç‚è„â∫ñº,0,,,69,0,2,1,1,0,1,0,2,3,4,5,5,7,9,11,3,28,38,18,31,0,1,1,1,0,0,0,1,1,1,1,3,4,5,5,2,12,17,7,38,0,1,0,0,0,1,0,1,2,3,4,2,3,4,6,1,16,21,11
42214017007,4,ìÏìáå¥és,ñkóLîní¨â≥ç‚è„â∫ñº,0,,,104,0,7,3,5,1,2,3,1,2,3,12,8,10,9,5,10,47,47,33,51,0,3,1,3,0,2,1,0,0,1,7,3,6,5,3,4,23,24,16,53,0,4,2,2,1,0,2,1,2,2,5,5,4,4,2,6,24,23,17
42214017008,4,ìÏìáå¥és,ñkóLîní¨â≥ç‚è„â∫ñº,0,,,87,3,5,3,2,1,1,4,6,5,0,5,7,7,12,10,11,38,38,16,44,3,3,1,2,0,0,1,3,4,0,1,4,5,7,5,7,20,17,5,43,0,2,2,0,1,1,3,3,1,0,4,3,2,5,5,4,18,21,11
422140180,3,ìÏìáå¥és,ñkóLîní¨,0,,,593,13,23,20,14,19,12,23,14,27,27,32,75,41,57,63,56,284,253,133,282,8,13,8,3,9,5,9,7,15,12,16,37,25,24,38,29,138,115,53,311,5,10,12,11,10,7,14,7,12,15,16,38,16,33,25,27,146,138,80
42214018009,4,ìÏìáå¥és,ñkóLîní¨ï∏êºê≥éõñº,0,,,75,2,5,3,1,2,3,0,1,5,5,6,6,4,10,5,10,33,32,17,37,2,4,1,0,1,0,0,0,4,1,5,2,2,5,5,7,15,15,5,38,0,1,2,1,1,3,0,1,1,4,1,4,2,5,0,3,18,17,12
42214018010,4,ìÏìáå¥és,ñkóLîní¨ï∏êºê≥éõñº,0,,,66,1,1,0,2,0,1,3,1,4,4,3,9,3,10,11,2,30,34,13,31,0,0,0,0,0,1,2,1,3,1,2,3,3,3,7,0,16,15,5,35,1,1,0,2,0,0,1,0,1,3,1,6,0,7,4,2,14,19,8
42214018011,4,ìÏìáå¥és,ñkóLîní¨ï∏êºê≥éõñº,0,,,81,3,4,2,2,7,1,1,3,5,6,5,8,3,7,5,9,41,31,19,38,2,2,1,0,4,0,0,1,2,4,2,4,3,3,2,5,20,13,8,43,1,2,1,2,3,1,1,2,3,2,3,4,0,4,3,4,21,18,11
42214018012,4,ìÏìáå¥és,ñkóLîní¨ï∏êºê≥éõñº,0,,,167,6,7,7,4,3,6,12,6,2,7,6,25,14,10,19,20,85,62,33,74,4,4,2,0,2,3,4,4,0,4,3,13,5,4,10,10,38,26,12,93,2,3,5,4,1,3,8,2,2,3,3,12,9,6,9,10,47,36,21
42214018013,4,ìÏìáå¥és,ñkóLîní¨ï∏êºê≥éõñº,0,,,72,0,2,4,1,2,0,2,0,6,1,2,13,5,6,11,6,32,34,17,36,0,0,2,0,0,0,1,0,4,0,1,7,3,3,5,2,16,18,10,36,0,2,2,1,2,0,1,0,2,1,1,6,2,3,6,4,16,16,7
42214018014,4,ìÏìáå¥és,ñkóLîní¨ï∏êºê≥éõñº,0,,,84,0,3,3,3,5,0,5,3,2,3,7,11,6,7,4,6,45,33,22,41,0,2,2,3,2,0,2,1,1,1,2,6,5,2,3,4,23,14,9,43,0,1,1,0,3,0,3,2,1,2,5,5,1,5,1,2,22,19,13
42214018015,4,ìÏìáå¥és,ñkóLîní¨ï∏êºê≥éõñº,0,,,48,1,1,1,1,0,1,0,0,3,1,3,3,6,7,8,3,18,27,12,25,0,1,0,0,0,1,0,0,1,1,1,2,4,4,6,1,10,14,4,23,1,0,1,1,0,0,0,0,2,0,2,1,2,3,2,2,8,13,8
422140190,3,ìÏìáå¥és,ñkóLîní¨,0,,,595,14,28,35,21,16,23,18,18,31,37,41,55,43,45,53,77,303,215,117,279,7,12,19,9,11,8,8,9,14,14,15,34,21,19,32,38,143,98,47,316,7,16,16,12,5,15,10,9,17,23,26,21,22,26,21,39,160,117,70
42214019016,4,ìÏìáå¥és,ñkóLîní¨íöç°ïüñº,0,,,167,4,8,9,5,4,9,7,6,5,9,16,14,18,8,15,21,93,53,30,77,2,4,5,1,4,2,3,3,3,4,6,8,8,5,8,11,42,24,11,90,2,4,4,4,0,7,4,3,2,5,10,6,10,3,7,10,51,29,19
42214019017,4,ìÏìáå¥és,ñkóLîní¨íöç°ïüñº,0,,,76,1,0,9,5,2,1,0,0,8,8,9,3,1,2,8,10,37,29,19,40,1,0,4,3,2,0,0,0,4,3,5,3,1,0,5,5,21,14,9,36,0,0,5,2,0,1,0,0,4,5,4,0,0,2,3,5,16,15,10
42214019018,4,ìÏìáå¥és,ñkóLîní¨íöç°ïüñº,0,,,102,2,6,9,4,3,2,0,4,7,7,8,7,4,8,9,17,46,39,22,45,0,0,5,1,2,1,0,2,3,5,3,5,2,2,7,5,24,16,7,57,2,6,4,3,1,1,0,2,4,2,5,2,2,6,2,12,22,23,15
42214019019,4,ìÏìáå¥és,ñkóLîní¨íöç°ïüñº,0,,,132,4,9,6,2,2,5,7,7,4,7,5,16,12,17,10,19,67,46,19,60,2,5,4,0,2,1,3,3,1,1,1,10,5,9,6,11,27,22,7,72,2,4,2,2,0,4,4,4,3,6,4,6,7,8,4,8,40,24,12
42214019020,4,ìÏìáå¥és,ñkóLîní¨íöç°ïüñº,0,,,118,3,5,2,5,5,6,4,1,7,6,3,15,8,10,11,10,60,48,27,57,2,3,1,4,1,4,2,1,3,1,0,8,5,3,6,6,29,22,13,61,1,2,1,1,4,2,2,0,4,5,3,7,3,7,5,4,31,26,14
422140200,3,ìÏìáå¥és,ñkóLîní¨,0,,,530,8,16,17,15,12,11,15,20,14,33,36,41,51,41,54,41,248,241,146,247,3,4,12,4,10,5,9,11,8,14,19,21,26,11,30,19,127,101,60,283,5,12,5,11,2,6,6,9,6,19,17,20,25,30,24,22,121,140,86
42214020021,4,ìÏìáå¥és,ñkóLîní¨ïËíJêÏñº,0,,,108,0,3,3,5,2,2,1,3,3,6,9,10,10,13,14,6,51,51,24,50,0,0,3,0,2,2,0,1,2,2,6,5,5,4,8,3,25,22,10,58,0,3,0,5,0,0,1,2,1,4,3,5,5,9,6,3,26,29,14
42214020022,4,ìÏìáå¥és,ñkóLîní¨ïËíJêÏñº,0,,,89,2,2,0,2,3,1,6,3,3,3,7,9,12,3,5,4,49,36,28,46,1,1,0,1,3,0,4,2,2,2,4,3,7,0,3,2,28,16,13,43,1,1,0,1,0,1,2,1,1,1,3,6,5,3,2,2,21,20,15
42214020023,4,ìÏìáå¥és,ñkóLîní¨ïËíJêÏñº,0,,,121,3,8,2,4,4,3,3,7,2,10,7,9,11,10,10,13,60,48,28,52,1,2,1,1,3,1,2,6,0,5,3,6,5,2,6,4,32,16,8,69,2,6,1,3,1,2,1,1,2,5,4,3,6,8,4,9,28,32,20
42214020024,4,ìÏìáå¥és,ñkóLîní¨ïËíJêÏñº,0,,,61,1,1,1,2,2,1,2,2,1,3,3,3,4,5,6,3,23,35,24,26,0,0,1,1,2,1,1,1,1,2,1,1,2,1,3,1,13,12,8,35,1,1,0,1,0,0,1,1,0,1,2,2,2,4,3,2,10,23,16
42214020025,4,ìÏìáå¥és,ñkóLîní¨ïËíJêÏñº,0,,,69,2,1,6,1,0,3,2,4,1,4,1,4,8,5,11,9,28,32,16,34,1,1,3,1,0,1,2,1,1,1,0,2,4,3,5,5,13,16,8,35,1,0,3,0,0,2,0,3,0,3,1,2,4,2,6,4,15,16,8
42214020026,4,ìÏìáå¥és,ñkóLîní¨ïËíJêÏñº,0,,,82,0,1,5,1,1,1,1,1,4,7,9,6,6,5,8,6,37,39,26,39,0,0,4,0,0,0,0,0,2,2,5,4,3,1,5,4,16,19,13,43,0,1,1,1,1,1,1,1,2,5,4,2,3,4,3,2,21,20,13
422140210,3,ìÏìáå¥és,ñkóLîní¨,0,,,512,13,17,25,30,16,3,13,27,27,36,42,44,46,50,40,55,284,173,83,241,7,9,9,16,6,1,6,9,9,15,22,26,24,27,20,25,134,82,35,271,6,8,16,14,10,2,7,18,18,21,20,18,22,23,20,30,150,91,48
42214021027,4,ìÏìáå¥és,ñkóLîní¨å»ìcïΩñº,0,,,89,2,1,8,8,0,0,1,5,5,7,4,13,6,6,8,11,49,29,15,43,2,0,4,3,0,0,1,2,1,4,2,8,2,3,4,6,23,14,7,46,0,1,4,5,0,0,0,3,4,3,2,5,4,3,4,5,26,15,8
42214021028,4,ìÏìáå¥és,ñkóLîní¨å»ìcïΩñº,0,,,141,4,8,6,8,3,2,3,11,6,9,14,5,11,16,11,18,72,51,24,65,1,4,1,6,2,1,1,4,1,4,8,2,5,9,5,6,34,25,11,76,3,4,5,2,1,1,2,7,5,5,6,3,6,7,6,12,38,26,13
